original,normalized
joyful celebratory magical whimsical festive animated cinematic warm-toned crowd balloon courtyard people buildings,"mood: joyful, celebratory, magical, whimsical, festive. style: animated, cinematic, warm-toned. objects: crowd, balloon, courtyard, people, buildings"
menacing sinister threatening villainous malevolent 3d-animated atmospheric dramatic-lighting character forest trees night sky,"mood: menacing, sinister, threatening, villainous, malevolent. style: 3d-animated, atmospheric, dramatic-lighting. objects: character, forest, trees, night sky"
magical whimsical dreamy enchanting ethereal animated cosmic ethereal spacecraft asteroids space debris stars,"mood: magical, whimsical, dreamy, enchanting, ethereal. style: animated, cosmic, ethereal. objects: spacecraft, asteroids, space debris, stars"
ethereal dreamy peaceful serene transcendent cinematic dreamlike blue-tinted woman stars night sky hair,"mood: ethereal, dreamy, peaceful, serene, transcendent. style: cinematic, dreamlike, blue-tinted. objects: woman, stars, night sky, hair"
magical hopeful enchanting dreamy wondrous magical luminous elegant disney logo text star light effect,"mood: magical, hopeful, enchanting, dreamy, wondrous. style: magical, luminous, elegant. objects: disney logo, text, star, light effect"
concerned protective worried tense fearful animated colorful three-dimensional people children woman wall clothing,"mood: concerned, protective, worried, tense, fearful. style: animated, colorful, three-dimensional. objects: people, children, woman, wall, clothing"
anxious trapped desperate fearful tense animated cinematic moody-lighting woman door walls clothing,"mood: anxious, trapped, desperate, fearful, tense. style: animated, cinematic, moody-lighting. objects: woman, door, walls, clothing"
curious concerned attentive worried focused animated medieval colorful characters people faces clothing,"mood: curious, concerned, attentive, worried, focused. style: animated, medieval, colorful. objects: characters, people, faces, clothing"
colorful whimsical enchanting magical wonderous 3d-animated vibrant theatrical people stage performance audience theater,"mood: colorful, whimsical, enchanting, magical, wonderous. style: 3d-animated, vibrant, theatrical. objects: people, stage, performance, audience, theater"
joyful whimsical playful energetic lighthearted animated vibrant theatrical chicken character stage spotlight,"mood: joyful, whimsical, playful, energetic, lighthearted. style: animated, vibrant, theatrical. objects: chicken, character, stage, spotlight"
cheerful whimsical playful lighthearted animated animated warm-toned stylized chickens roosters barn feathers,"mood: cheerful, whimsical, playful, lighthearted, animated. style: animated, warm-toned, stylized. objects: chickens, roosters, barn, feathers"
dramatic triumphant theatrical bold empowered animated theatrical purple-tinted character sword amphitheater crowd silhouettes,"mood: dramatic, triumphant, theatrical, bold, empowered. style: animated, theatrical, purple-tinted. objects: character, sword, amphitheater, crowd silhouettes"
playful whimsical joyful lighthearted cheerful animated vibrant stylized chickens stairs moon building,"mood: playful, whimsical, joyful, lighthearted, cheerful. style: animated, vibrant, stylized. objects: chickens, stairs, moon, building"
playful whimsical cheerful lighthearted entertaining animated warm-toned theatrical chickens plank ball stage,"mood: playful, whimsical, cheerful, lighthearted, entertaining. style: animated, warm-toned, theatrical. objects: chickens, plank, ball, stage"
joyful celebratory energetic festive triumphant animated theatrical vibrant chickens stage spotlight audience theater,"mood: joyful, celebratory, energetic, festive, triumphant. style: animated, theatrical, vibrant. objects: chickens, stage, spotlight, audience, theater"
mysterious magical anticipatory enchanting cinematic cosmic gradient minimalist text logo background rating symbol,"mood: mysterious, magical, anticipatory, enchanting, cinematic. style: cosmic, gradient, minimalist. objects: text, logo, background, rating symbol"
anxious fearful worried cautious apprehensive animated flat-shaded cartoon cartoon character door face eyes,"mood: anxious, fearful, worried, cautious, apprehensive. style: animated, flat-shaded, cartoon. objects: cartoon character, door, face, eyes"
surprised shocked startled bewildered confused animated flat-colored cartoonish character car engine toolbox couch room,"mood: surprised, shocked, startled, bewildered, confused. style: animated, flat-colored, cartoonish. objects: character, car engine, toolbox, couch, room"
anxious worried uncomfortable tense apprehensive animated flat-colored cartoon car person drink windshield,"mood: anxious, worried, uncomfortable, tense, apprehensive. style: animated, flat-colored, cartoon. objects: car, person, drink, windshield"
melancholic lonely contemplative subdued introspective animated minimalist flat-design logo person sauna wooden benches,"mood: melancholic, lonely, contemplative, subdued, introspective. style: animated, minimalist, flat-design. objects: logo, person, sauna, wooden benches"
cozy nostalgic cluttered domestic lived-in animated flat-shaded cartoon kitchen boxes table cabinets stove,"mood: cozy, nostalgic, cluttered, domestic, lived-in. style: animated, flat-shaded, cartoon. objects: kitchen, boxes, table, cabinets, stove"
curious whimsical playful surreal lighthearted animated cartoonish flat-colored pigeons building balcony windows,"mood: curious, whimsical, playful, surreal, lighthearted. style: animated, cartoonish, flat-colored. objects: pigeons, building, balcony, windows"
melancholic defeated sorrowful dejected despondent animated flat-colored cartoon robot hand floor tiles,"mood: melancholic, defeated, sorrowful, dejected, despondent. style: animated, flat-colored, cartoon. objects: robot, hand, floor, tiles"
surprised confused concerned bewildered anxious animated flat-colored cartoon-style dog ceiling fan television room,"mood: surprised, confused, concerned, bewildered, anxious. style: animated, flat-colored, cartoon-style. objects: dog, ceiling fan, television, room"
melancholic contemplative tired somber reflective animated flat-colored cartoon robot arm kitchen counter stove cabinets,"mood: melancholic, contemplative, tired, somber, reflective. style: animated, flat-colored, cartoon. objects: robot arm, kitchen counter, stove, cabinets"
peaceful serene relaxing gentle soothing animated flat-colored cartoon-style hand mask wooden surface screws,"mood: peaceful, serene, relaxing, gentle, soothing. style: animated, flat-colored, cartoon-style. objects: hand, mask, wooden surface, screws"
tired exhausted weary drained fatigued animated flat-colored cartoon-style person laptop drink straw,"mood: tired, exhausted, weary, drained, fatigued. style: animated, flat-colored, cartoon-style. objects: person, laptop, drink, straw"
nostalgic contemplative melancholic peaceful reflective cartoon flat-colored hand-drawn dog television boxes toolbox apartment,"mood: nostalgic, contemplative, melancholic, peaceful, reflective. style: cartoon, flat-colored, hand-drawn. objects: dog, television, boxes, toolbox, apartment"
curious playful instructional simple whimsical cartoon monochrome hand-drawn robot paper hand button instructions,"mood: curious, playful, instructional, simple, whimsical. style: cartoon, monochrome, hand-drawn. objects: robot, paper, hand, button, instructions"
surprised confused bewildered startled perplexed animated flat-colored cartoon cartoon character ceiling fan window television radiator,"mood: surprised, confused, bewildered, startled, perplexed. style: animated, flat-colored, cartoon. objects: cartoon character, ceiling fan, window, television, radiator"
voyeuristic intrusive uncomfortable secretive disturbing animated cartoon flat-colored window pigeons building brick wall,"mood: voyeuristic, intrusive, uncomfortable, secretive, disturbing. style: animated, cartoon, flat-colored. objects: window, pigeons, building, brick wall"
calm peaceful neutral subdued gentle cartoon flat-shaded minimalist elephant wooden floor tail,"mood: calm, peaceful, neutral, subdued, gentle. style: cartoon, flat-shaded, minimalist. objects: elephant, wooden floor, tail"
chaotic overwhelming frantic disorienting turbulent animated muted-tones illustration window birds building hat,"mood: chaotic, overwhelming, frantic, disorienting, turbulent. style: animated, muted-tones, illustration. objects: window, birds, building, hat"
prestigious accomplished elegant celebratory distinguished minimalist warm-toned geometric awards logos wooden floor text,"mood: prestigious, accomplished, elegant, celebratory, distinguished. style: minimalist, warm-toned, geometric. objects: awards, logos, wooden floor, text"
melancholic contemplative quiet introspective somber animated hand-drawn flat-colored robot dog chair shelves floor,"mood: melancholic, contemplative, quiet, introspective, somber. style: animated, hand-drawn, flat-colored. objects: robot, dog, chair, shelves, floor"
melancholic contemplative lonely pensive subdued animated flat-shading cartoon robot books shelves brick wall,"mood: melancholic, contemplative, lonely, pensive, subdued. style: animated, flat-shading, cartoon. objects: robot, books, shelves, brick wall"
surprised confused anxious bewildered startled cartoon flat-shading animated dog kitchen drink cup dishes cabinets,"mood: surprised, confused, anxious, bewildered, startled. style: cartoon, flat-shading, animated. objects: dog, kitchen, drink cup, dishes, cabinets"
