original,normalized
energetic chaotic intense trippy hexagons patterns tunnel light abstract digital geometric,"mood: excitement, chaos, tension, trippy. style: abstract, digital, geometric. objects: hexagons, patterns, tunnel, light"
playful exciting curious casual spiderman costume packaging hand table tag casual modern candid,"mood: amusement, excitement, contemplation, neutral. style: casual, modern, candid. objects: spiderman costume, packaging, hand, table, tag"
sleepy peaceful calm relaxed man seat train jacket shirt animated stylized comic-book,"mood: weariness, calm. style: animated, stylized, comic-book. objects: man, seat, train, jacket, shirt"
surreal mysterious vast isolated contemplative character skyscrapers city lights void animated stylized futuristic,"mood: mystery, vast, loneliness, contemplation. style: animated, stylized, futuristic. objects: character, skyscrapers, city, lights, void"
energetic dynamic exciting urban fast-paced spider-man suit logo cars buildings animated comic-book vibrant,"mood: excitement, urban. style: animated, comic-book, vibrant. objects: spider-man, suit, logo, cars, buildings"
intense anxious vibrant overwhelming boy headphones jersey microphone tunnel animated neon stylized,"mood: tension, excitement, chaos. style: animated, neon, stylized. objects: boy, headphones, jersey, microphone, tunnel"
hopeful determined anticipatory energetic futuristic superheroes characters suits lights interior animated stylized bright,"mood: hope, tension, excitement, urban. style: animated, stylized, bright. objects: superheroes, characters, suits, lights, interior"
energetic dynamic chaotic vibrant tense figures structures webs beams scaffolding cinematic stylized geometric,"mood: excitement, chaos, tension. style: cinematic, stylized, geometric. objects: figures, structures, webs, beams, scaffolding"
tense calm reportorial mundane pool chairs umbrellas fence text journalistic factual broadcast,"mood: tension, calm, reportorial, neutral. style: journalistic, factual, broadcast. objects: pool, chairs, umbrellas, fence, text"
anxious serious urgent concerned fence sign foliage news ticker gate journalistic informational unfiltered,"mood: tension, seriousness, urgent, concerned. style: journalistic, informational, unfiltered. objects: fence, sign, foliage, news ticker, gate"
serious emotional distressed solemn man building umbrella trees text journalistic broadcast realistic,"mood: seriousness, poignance, distressed. style: journalistic, broadcast, realistic. objects: man, building, umbrella, trees, text"
concerned urgent serious man playground trees fence sunglasses broadcast daylight clear,"mood: concerned, urgent, seriousness. style: broadcast, daylight, clear. objects: man, playground, trees, fence, sunglasses"
informative neutral calm bright man sunglasses playground fence umbrellas broadcast daylight journalistic,"mood: informative, neutral, calm, joy. style: broadcast, daylight, journalistic. objects: man, sunglasses, playground, fence, umbrellas"
serious appreciative calm formal man officer document fence trees newsy bright documentary,"mood: seriousness, gratitude, calm. style: newsy, bright, documentary. objects: man, officer, document, fence, trees"
professional serious informative factual calm firefighters uniforms pool caps news ticker broadcast journalistic daylight,"mood: informative, seriousness, calm. style: broadcast, journalistic, daylight. objects: firefighters, uniforms, pool, caps, news ticker"
serious neutral informative calm man cap uniform trees roof news graphic journalistic bright clear,"mood: seriousness, neutral, informative, calm. style: journalistic, bright, clear. objects: man, cap, uniform, trees, roof, news graphic"
dramatic urgent vibrant tense heroic fireworks night sky broadcast graphics news text channel logo dynamic vibrant journalistic,"mood: dramatic, urgent, excitement, tension, heroic. style: dynamic, vibrant, journalistic. objects: fireworks, night sky, broadcast graphics, news text, channel logo"
tense hopeful relieved dramatic caring child water pool life vest floatie reportage realistic unfiltered,"mood: tension, hope, gratitude, dramatic, warmth. style: reportage, realistic, unfiltered. objects: child, water, pool, life vest, floatie"
tender compassionate humble serene man dog cart bench pots warm rustic candid,"mood: warmth, humble, calm. style: warm, rustic, candid. objects: man, dog, cart, bench, pots"
compassionate humble peaceful authentic man dog flatbread bench pot candid warm rustic,"mood: warmth, humble, calm, authentic. style: candid, warm, rustic. objects: man, dog, flatbread, bench, pot"
warm humble peaceful serene contemplative man dog bread bench chai stall candid warm golden-hour,"mood: warmth, humble, calm, contemplation. style: candid, warm, golden-hour. objects: man, dog, bread, bench, chai stall"
peaceful compassionate serene warm man dog bread stall bench golden candid realistic,"mood: calm, warmth. style: golden, candid, realistic. objects: man, dog, bread, stall, bench"
compassionate serene heartwarming peaceful humble man dog bread bench pot cinematic candid warm,"mood: warmth, calm, humble. style: cinematic, candid, warm. objects: man, dog, bread, bench, pot"
heartwarming humble peaceful rustic hopeful man dog flatbread bench pot candid rustic warm,"mood: warmth, humble, calm, nature, hope. style: candid, rustic, warm. objects: man, dog, flatbread, bench, pot"
lonely pensive quiet solitary man bench street chips bag streetlights cinematic moody urban,"mood: loneliness, contemplation, calm. style: cinematic, moody, urban. objects: man, bench, street, chips bag, streetlights"
quiet contemplative solitary melancholic man bench street streetlights snack bag cinematic moody realistic,"mood: calm, contemplation, loneliness, sadness. style: cinematic, moody, realistic. objects: man, bench, street, streetlights, snack bag"
lonely melancholic calm thoughtful man bench street streetlights snack bag cinematic low-light realistic,"mood: loneliness, sadness, calm, contemplation. style: cinematic, low-light, realistic. objects: man, bench, street, streetlights, snack bag"
lonely melancholy somber weary man bench street chips bag nocturnal cinematic moody,"mood: loneliness, sadness, weariness. style: nocturnal, cinematic, moody. objects: man, bench, street, chips bag"
pensive lonely somber quiet man bench street buildings package cinematic low-light warm,"mood: contemplation, loneliness, sadness, calm. style: cinematic, low-light, warm. objects: man, bench, street, buildings, package"
lonely pensive somber calm man bench street buildings chips cinematic nocturnal moody,"mood: loneliness, contemplation, sadness, calm. style: cinematic, nocturnal, moody. objects: man, bench, street, buildings, chips"
heartwarming tender peaceful companionate humble man dog bench cart pot candid warm documentary,"mood: warmth, calm, companionate, humble. style: candid, warm, documentary. objects: man, dog, bench, cart, pot"
transformative evolving suggestive minimalist text typography letters words minimalist typographic elegant,"mood: transformative, evolving, suggestive, minimalist. style: minimalist, typographic, elegant. objects: text, typography, letters, words"
energetic hopeful idyllic cheerful boy hills houses sun people illustrated vibrant pastoral,"mood: excitement, hope, nature, joy. style: illustrated, vibrant, pastoral. objects: boy, hills, houses, sun, people"
bored apathetic confused didactic thoughtful boy teacher chalkboard pen desk cartoonish illustrative educational,"mood: weariness, confused, didactic, contemplation. style: cartoonish, illustrative, educational. objects: boy, teacher, chalkboard, pen, desk"
worried concerned disengaged somber boy smartphone couch parents window animated domestic narrative,"mood: worried, concerned, weariness, sadness. style: animated, domestic, narrative. objects: boy, smartphone, couch, parents, window"
isolated ignored concerned sullen phone couch people window plant illustrated digital narrative,"mood: loneliness, ignored, concerned, sullen. style: illustrated, digital, narrative. objects: phone, couch, people, window, plant"
solemn urban candid poignant struggling man scooter cars street railing candid documentary realistic,"mood: seriousness, urban, candid, poignance, vulnerability. style: candid, documentary, realistic. objects: man, scooter, cars, street, railing"
pensive urban somber thoughtful man jacket hoodie street car candid documentary unpolished,"mood: contemplation, urban, sadness. style: candid, documentary, unpolished. objects: man, jacket, hoodie, street, car"
thoughtful conversational candid serious man jacket street cars cup documentary urban realistic,"mood: contemplation, conversational, candid, seriousness. style: documentary, urban, realistic. objects: man, jacket, street, cars, cup"
somber vulnerable pensive melancholy man jacket truck car bracelet candid realistic documentary,"mood: sadness, vulnerability, contemplation. style: candid, realistic, documentary. objects: man, jacket, truck, car, bracelet"
serious thoughtful genuine urban real man jacket hoodie street van candid documentary realistic,"mood: seriousness, contemplation, genuine, urban, real. style: candid, documentary, realistic. objects: man, jacket, hoodie, street, van"
hopeful sincere earnest man jacket street cars building candid realistic unpolished,"mood: hope, gratitude, earnest. style: candid, realistic, unpolished. objects: man, jacket, street, cars, building"
